ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,bid_px_01,ask_px_01,bid_sz_01,ask_sz_01,bid_ct_01,ask_ct_01,bid_px_02,ask_px_02,bid_sz_02,ask_sz_02,bid_ct_02,ask_ct_02,bid_px_03,ask_px_03,bid_sz_03,ask_sz_03,bid_ct_03,ask_ct_03,bid_px_04,ask_px_04,bid_sz_04,ask_sz_04,bid_ct_04,ask_ct_04,bid_px_05,ask_px_05,bid_sz_05,ask_sz_05,bid_ct_05,ask_ct_05,bid_px_06,ask_px_06,bid_sz_06,ask_sz_06,bid_ct_06,ask_ct_06,bid_px_07,ask_px_07,bid_sz_07,ask_sz_07,bid_ct_07,ask_ct_07,bid_px_08,ask_px_08,bid_sz_08,ask_sz_08,bid_ct_08,ask_ct_08,bid_px_09,ask_px_09,bid_sz_09,ask_sz_09,bid_ct_09,ask_ct_09
2024-12-30T09:47:00.000000000Z,2024-12-30T09:47:00.000000000Z,10,1,29307,A,N,0,1.25,0,0,0,1284,6BH5,1.2499,1.2501,48,29,6,6,1.2498,1.2502,36,41,2,3,1.2497,1.2503,33,11,3,7,1.2496,1.2504,32,5,6,5,1.2495,1.2505,15,13,2,6,1.2494,1.2506,43,35,7,7,1.2493,1.2507,44,9,7,7,1.2492,1.2508,18,29,5,7,1.2491,1.2509,49,35,4,7,1.249,1.251,45,33,1,1
2024-12-30T09:47:05.000000000Z,2024-12-30T09:47:05.000000000Z,10,1,29307,A,N,0,1.25,0,0,0,1285,6BH5,1.2499,1.2501,8,24,3,6,1.2498,1.2502,18,6,5,5,1.2497,1.2503,42,45,1,6,1.2496,1.2504,16,25,4,1,1.2495,1.2505,20,16,1,1,1.2494,1.2506,11,24,4,4,1.2493,1.2507,48,17,1,5,1.2492,1.2508,12,24,4,2,1.2491,1.2509,16,49,2,6,1.249,1.251,18,41,2,6
2024-12-30T09:47:10.000000000Z,2024-12-30T09:47:10.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1286,6BH5,1.2498,1.25,49,33,7,5,1.2497,1.2501,49,30,2,3,1.2496,1.2502,25,35,4,2,1.2495,1.2503,8,29,4,2,1.2494,1.2504,31,32,6,5,1.2493,1.2505,14,48,6,1,1.2492,1.2506,30,7,2,3,1.2491,1.2507,30,41,1,4,1.249,1.2508,42,24,2,7,1.2489,1.2509,29,5,6,5
2024-12-30T09:47:15.000000000Z,2024-12-30T09:47:15.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,1287,6BH5,1.2497,1.2499,24,30,1,4,1.2496,1.25,104,392,4,1,1.2495,1.2501,38,28,5,5,1.2494,1.2502,37,37,5,6,1.2493,1.2503,17,22,3,6,1.2492,1.2504,6,29,2,4,1.2491,1.2505,24,18,2,4,1.249,1.2506,32,6,1,4,1.2489,1.2507,38,31,3,4,1.2488,1.2508,36,45,7,6
2024-12-30T09:47:20.000000000Z,2024-12-30T09:47:20.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,1288,6BH5,1.2497,1.2499,12,5,2,3,1.2496,1.25,20,37,3,4,1.2495,1.2501,15,10,6,4,1.2494,1.2502,27,35,4,3,1.2493,1.2503,5,7,5,3,1.2492,1.2504,17,46,5,6,1.2491,1.2505,45,38,7,3,1.249,1.2506,38,8,7,2,1.2489,1.2507,14,18,3,6,1.2488,1.2508,39,6,5,2
2024-12-30T09:47:25.000000000Z,2024-12-30T09:47:25.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,1289,6BH5,1.2497,1.2499,33,10,4,1,1.2496,1.25,30,33,3,6,1.2495,1.2501,26,37,2,7,1.2494,1.2502,32,27,1,4,1.2493,1.2503,17,40,7,2,1.2492,1.2504,37,26,2,2,1.2491,1.2505,34,26,3,6,1.249,1.2506,264,112,2,6,1.2489,1.2507,43,17,2,3,1.2488,1.2508,5,32,6,3
2024-12-30T09:47:30.000000000Z,2024-12-30T09:47:30.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,1290,6BH5,1.2497,1.2499,9,22,4,4,1.2496,1.25,45,38,2,2,1.2495,1.2501,18,43,1,6,1.2494,1.2502,31,34,6,4,1.2493,1.2503,37,45,1,1,1.2492,1.2504,9,9,7,4,1.2491,1.2505,10,30,5,3,1.249,1.2506,18,24,2,4,1.2489,1.2507,10,6,6,1,1.2488,1.2508,37,48,5,5
2024-12-30T09:47:35.000000000Z,2024-12-30T09:47:35.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,1291,6BH5,1.2497,1.2499,49,38,1,2,1.2496,1.25,26,29,4,5,1.2495,1.2501,41,14,1,3,1.2494,1.2502,40,5,6,3,1.2493,1.2503,45,9,3,7,1.2492,1.2504,7,12,3,1,1.2491,1.2505,19,17,6,1,1.249,1.2506,38,34,1,6,1.2489,1.2507,41,21,4,6,1.2488,1.2508,26,40,2,4
2024-12-30T09:47:40.000000000Z,2024-12-30T09:47:40.000000000Z,10,1,29307,A,N,0,1.2497,0,0,0,1292,6BH5,1.2496,1.2498,27,39,2,2,1.2495,1.2499,6,18,3,6,1.2494,1.25,36,14,5,6,1.2493,1.2501,47,23,3,3,1.2492,1.2502,42,26,4,3,1.2491,1.2503,34,34,7,2,1.249,1.2504,14,47,3,6,1.2489,1.2505,39,39,1,7,1.2488,1.2506,176,240,4,2,1.2487,1.2507,22,47,2,6
2024-12-30T09:47:45.000000000Z,2024-12-30T09:47:45.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,1293,6BH5,1.2497,1.2499,33,45,4,4,1.2496,1.25,27,16,6,5,1.2495,1.2501,40,46,6,4,1.2494,1.2502,39,11,2,6,1.2493,1.2503,12,34,2,5,1.2492,1.2504,29,17,7,1,1.2491,1.2505,44,11,6,5,1.249,1.2506,376,352,3,7,1.2489,1.2507,20,29,5,2,1.2488,1.2508,24,45,4,2
2024-12-30T09:47:50.000000000Z,2024-12-30T09:47:50.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,1294,6BH5,1.2497,1.2499,44,35,6,5,1.2496,1.25,45,23,2,5,1.2495,1.2501,264,368,6,5,1.2494,1.2502,40,30,5,5,1.2493,1.2503,7,9,1,3,1.2492,1.2504,17,5,3,7,1.2491,1.2505,39,34,6,2,1.249,1.2506,24,39,7,1,1.2489,1.2507,10,14,5,1,1.2488,1.2508,20,36,6,4
2024-12-30T09:47:55.000000000Z,2024-12-30T09:47:55.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,1295,6BH5,1.2497,1.2499,18,25,4,7,1.2496,1.25,25,46,1,2,1.2495,1.2501,46,27,1,4,1.2494,1.2502,26,29,4,2,1.2493,1.2503,18,24,6,5,1.2492,1.2504,144,344,1,2,1.2491,1.2505,7,16,3,7,1.249,1.2506,26,39,7,7,1.2489,1.2507,41,26,1,4,1.2488,1.2508,25,13,4,3
2024-12-30T09:48:00.000000000Z,2024-12-30T09:48:00.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1296,6BH5,1.2498,1.25,13,31,4,3,1.2497,1.2501,36,45,3,1,1.2496,1.2502,40,17,1,2,1.2495,1.2503,37,39,6,5,1.2494,1.2504,37,34,2,6,1.2493,1.2505,24,13,1,2,1.2492,1.2506,20,45,5,4,1.2491,1.2507,18,17,3,3,1.249,1.2508,38,20,4,3,1.2489,1.2509,7,31,3,7
2024-12-30T09:48:05.000000000Z,2024-12-30T09:48:05.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1297,6BH5,1.2498,1.25,25,26,5,1,1.2497,1.2501,27,17,4,3,1.2496,1.2502,19,16,2,1,1.2495,1.2503,47,39,6,6,1.2494,1.2504,16,7,2,4,1.2493,1.2505,49,13,7,6,1.2492,1.2506,36,44,2,4,1.2491,1.2507,17,38,5,6,1.249,1.2508,28,12,2,1,1.2489,1.2509,30,24,4,7
2024-12-30T09:48:10.000000000Z,2024-12-30T09:48:10.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1298,6BH5,1.2498,1.25,28,24,5,4,1.2497,1.2501,29,25,2,5,1.2496,1.2502,48,13,3,1,1.2495,1.2503,37,6,2,7,1.2494,1.2504,39,33,1,5,1.2493,1.2505,39,44,4,7,1.2492,1.2506,27,7,5,4,1.2491,1.2507,360,120,2,7,1.249,1.2508,36,9,7,5,1.2489,1.2509,27,32,3,6
2024-12-30T09:48:15.000000000Z,2024-12-30T09:48:15.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1299,6BH5,1.2498,1.25,19,17,7,2,1.2497,1.2501,24,29,5,1,1.2496,1.2502,31,49,4,4,1.2495,1.2503,48,23,3,2,1.2494,1.2504,41,47,2,2,1.2493,1.2505,17,29,3,7,1.2492,1.2506,22,44,7,3,1.2491,1.2507,31,41,4,1,1.249,1.2508,10,48,5,1,1.2489,1.2509,176,384,7,5
2024-12-30T09:48:20.000000000Z,2024-12-30T09:48:20.000000000Z,10,1,29307,A,N,0,1.25,0,0,0,1300,6BH5,1.2499,1.2501,27,39,5,5,1.2498,1.2502,42,6,3,7,1.2497,1.2503,34,37,7,2,1.2496,1.2504,43,30,2,4,1.2495,1.2505,35,19,5,6,1.2494,1.2506,15,37,4,3,1.2493,1.2507,34,34,6,6,1.2492,1.2508,35,14,1,5,1.2491,1.2509,41,19,2,4,1.249,1.251,8,14,4,3
2024-12-30T09:48:25.000000000Z,2024-12-30T09:48:25.000000000Z,10,1,29307,A,N,0,1.2501,0,0,0,1301,6BH5,1.25,1.2502,35,40,5,4,1.2499,1.2503,38,9,6,3,1.2498,1.2504,28,15,5,2,1.2497,1.2505,248,40,2,4,1.2496,1.2506,25,29,6,2,1.2495,1.2507,5,37,1,7,1.2494,1.2508,49,45,6,6,1.2493,1.2509,47,7,3,2,1.2492,1.251,33,16,2,1,1.2491,1.2511,34,46,2,7
2024-12-30T09:48:30.000000000Z,2024-12-30T09:48:30.000000000Z,10,1,29307,A,N,0,1.25,0,0,0,1302,6BH5,1.2499,1.2501,8,8,6,2,1.2498,1.2502,46,7,4,6,1.2497,1.2503,6,13,5,5,1.2496,1.2504,35,25,1,4,1.2495,1.2505,47,31,4,3,1.2494,1.2506,20,7,7,4,1.2493,1.2507,34,33,7,7,1.2492,1.2508,15,23,6,3,1.2491,1.2509,104,232,1,6,1.249,1.251,5,34,1,5
2024-12-30T09:48:35.000000000Z,2024-12-30T09:48:35.000000000Z,10,1,29307,A,N,0,1.25,0,0,0,1303,6BH5,1.2499,1.2501,7,39,2,4,1.2498,1.2502,21,30,7,6,1.2497,1.2503,15,37,6,6,1.2496,1.2504,39,5,4,2,1.2495,1.2505,42,41,7,7,1.2494,1.2506,14,37,3,3,1.2493,1.2507,42,34,2,7,1.2492,1.2508,23,44,5,7,1.2491,1.2509,29,30,5,5,1.249,1.251,28,44,1,6
2024-12-30T09:48:40.000000000Z,2024-12-30T09:48:40.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1304,6BH5,1.2498,1.25,256,360,7,1,1.2497,1.2501,26,29,2,1,1.2496,1.2502,46,6,7,4,1.2495,1.2503,41,41,1,2,1.2494,1.2504,38,20,1,7,1.2493,1.2505,43,35,2,4,1.2492,1.2506,9,32,1,7,1.2491,1.2507,19,9,5,7,1.249,1.2508,39,25,5,6,1.2489,1.2509,22,21,6,1
2024-12-30T09:48:45.000000000Z,2024-12-30T09:48:45.000000000Z,10,1,29307,A,N,0,1.25,0,0,0,1305,6BH5,1.2499,1.2501,21,26,1,3,1.2498,1.2502,272,304,5,4,1.2497,1.2503,44,46,3,7,1.2496,1.2504,12,34,2,5,1.2495,1.2505,35,6,1,7,1.2494,1.2506,33,34,4,2,1.2493,1.2507,38,38,5,7,1.2492,1.2508,11,18,4,5,1.2491,1.2509,37,30,2,6,1.249,1.251,42,20,4,7
2024-12-30T09:48:50.000000000Z,2024-12-30T09:48:50.000000000Z,10,1,29307,A,N,0,1.25,0,0,0,1306,6BH5,1.2499,1.2501,48,24,1,2,1.2498,1.2502,22,46,2,7,1.2497,1.2503,6,20,5,7,1.2496,1.2504,26,26,7,6,1.2495,1.2505,40,17,4,7,1.2494,1.2506,15,22,6,1,1.2493,1.2507,7,12,1,2,1.2492,1.2508,41,9,7,5,1.2491,1.2509,43,7,2,7,1.249,1.251,22,9,6,6
2024-12-30T09:48:55.000000000Z,2024-12-30T09:48:55.000000000Z,10,1,29307,A,N,0,1.2501,0,0,0,1307,6BH5,1.25,1.2502,26,26,6,6,1.2499,1.2503,49,37,7,2,1.2498,1.2504,34,38,5,1,1.2497,1.2505,39,40,6,5,1.2496,1.2506,27,18,1,7,1.2495,1.2507,24,47,6,7,1.2494,1.2508,21,18,2,5,1.2493,1.2509,11,13,4,3,1.2492,1.251,19,13,1,4,1.2491,1.2511,49,17,7,5
2024-12-30T09:49:00.000000000Z,2024-12-30T09:49:00.000000000Z,10,1,29307,A,N,0,1.2501,0,0,0,1308,6BH5,1.25,1.2502,9,11,6,5,1.2499,1.2503,36,47,3,7,1.2498,1.2504,42,12,3,5,1.2497,1.2505,44,14,6,1,1.2496,1.2506,26,35,6,2,1.2495,1.2507,31,19,3,3,1.2494,1.2508,19,8,1,1,1.2493,1.2509,9,22,1,7,1.2492,1.251,8,23,7,3,1.2491,1.2511,33,12,5,7
2024-12-30T09:49:05.000000000Z,2024-12-30T09:49:05.000000000Z,10,1,29307,A,N,0,1.2501,0,0,0,1309,6BH5,1.25,1.2502,22,28,2,7,1.2499,1.2503,36,43,1,4,1.2498,1.2504,31,26,6,7,1.2497,1.2505,45,37,2,2,1.2496,1.2506,31,17,7,7,1.2495,1.2507,49,20,7,2,1.2494,1.2508,13,32,6,3,1.2493,1.2509,18,27,2,7,1.2492,1.251,33,37,4,6,1.2491,1.2511,5,18,7,7
2024-12-30T09:49:10.000000000Z,2024-12-30T09:49:10.000000000Z,10,1,29307,A,N,0,1.2502,0,0,0,1310,6BH5,1.2501,1.2503,13,39,7,4,1.25,1.2504,6,19,2,5,1.2499,1.2505,34,18,5,4,1.2498,1.2506,11,21,6,6,1.2497,1.2507,26,44,5,6,1.2496,1.2508,13,24,6,3,1.2495,1.2509,40,23,4,5,1.2494,1.251,45,42,3,6,1.2493,1.2511,49,29,1,7,1.2492,1.2512,33,35,2,7
2024-12-30T09:49:15.000000000Z,2024-12-30T09:49:15.000000000Z,10,1,29307,A,N,0,1.2503,0,0,0,1311,6BH5,1.2502,1.2504,38,41,1,1,1.2501,1.2505,8,26,5,6,1.25,1.2506,38,25,3,2,1.2499,1.2507,47,49,2,5,1.2498,1.2508,7,49,6,1,1.2497,1.2509,6,16,7,6,1.2496,1.251,20,7,3,6,1.2495,1.2511,37,31,7,6,1.2494,1.2512,35,19,3,4,1.2493,1.2513,49,38,6,1
2024-12-30T09:49:20.000000000Z,2024-12-30T09:49:20.000000000Z,10,1,29307,A,N,0,1.2502,0,0,0,1312,6BH5,1.2501,1.2503,9,33,6,2,1.25,1.2504,37,49,6,4,1.2499,1.2505,112,288,1,4,1.2498,1.2506,39,36,7,6,1.2497,1.2507,14,38,1,2,1.2496,1.2508,17,34,1,6,1.2495,1.2509,11,34,6,7,1.2494,1.251,37,46,6,1,1.2493,1.2511,28,10,1,7,1.2492,1.2512,31,14,6,1
2024-12-30T09:49:25.000000000Z,2024-12-30T09:49:25.000000000Z,10,1,29307,A,N,0,1.2502,0,0,0,1313,6BH5,1.2501,1.2503,272,104,6,2,1.25,1.2504,38,39,3,4,1.2499,1.2505,45,23,2,2,1.2498,1.2506,16,44,2,5,1.2497,1.2507,42,20,5,5,1.2496,1.2508,30,25,5,4,1.2495,1.2509,12,37,6,2,1.2494,1.251,10,10,6,1,1.2493,1.2511,39,9,6,1,1.2492,1.2512,22,13,1,5
2024-12-30T09:49:30.000000000Z,2024-12-30T09:49:30.000000000Z,10,1,29307,A,N,0,1.2502,0,0,0,1314,6BH5,1.2501,1.2503,47,12,5,5,1.25,1.2504,45,48,3,6,1.2499,1.2505,35,32,5,4,1.2498,1.2506,13,26,1,5,1.2497,1.2507,43,34,7,6,1.2496,1.2508,22,36,6,6,1.2495,1.2509,19,41,2,1,1.2494,1.251,11,23,5,5,1.2493,1.2511,8,35,7,5,1.2492,1.2512,40,12,2,3
2024-12-30T09:49:35.000000000Z,2024-12-30T09:49:35.000000000Z,10,1,29307,A,N,0,1.2502,0,0,0,1315,6BH5,1.2501,1.2503,49,46,6,4,1.25,1.2504,32,12,4,5,1.2499,1.2505,17,6,6,1,1.2498,1.2506,20,13,7,2,1.2497,1.2507,47,33,6,7,1.2496,1.2508,26,38,7,4,1.2495,1.2509,47,22,6,1,1.2494,1.251,36,40,1,6,1.2493,1.2511,13,27,5,4,1.2492,1.2512,25,48,4,2
2024-12-30T09:49:40.000000000Z,2024-12-30T09:49:40.000000000Z,10,1,29307,A,N,0,1.2502,0,0,0,1316,6BH5,1.2501,1.2503,26,9,3,2,1.25,1.2504,38,46,4,2,1.2499,1.2505,45,11,4,7,1.2498,1.2506,19,49,5,3,1.2497,1.2507,30,11,2,2,1.2496,1.2508,7,42,5,7,1.2495,1.2509,8,9,7,6,1.2494,1.251,42,40,4,1,1.2493,1.2511,18,43,2,2,1.2492,1.2512,24,40,4,7
2024-12-30T09:49:45.000000000Z,2024-12-30T09:49:45.000000000Z,10,1,29307,A,N,0,1.2502,0,0,0,1317,6BH5,1.2501,1.2503,25,42,6,3,1.25,1.2504,272,192,4,4,1.2499,1.2505,27,8,6,7,1.2498,1.2506,9,36,2,5,1.2497,1.2507,29,21,5,3,1.2496,1.2508,25,40,3,7,1.2495,1.2509,8,37,7,3,1.2494,1.251,30,41,6,3,1.2493,1.2511,45,17,6,1,1.2492,1.2512,160,192,5,6
2024-12-30T09:49:50.000000000Z,2024-12-30T09:49:50.000000000Z,10,1,29307,A,N,0,1.2502,0,0,0,1318,6BH5,1.2501,1.2503,376,248,2,6,1.25,1.2504,41,7,3,7,1.2499,1.2505,27,6,7,2,1.2498,1.2506,21,15,7,2,1.2497,1.2507,35,10,6,5,1.2496,1.2508,33,8,6,5,1.2495,1.2509,29,49,5,4,1.2494,1.251,16,35,7,1,1.2493,1.2511,33,29,7,1,1.2492,1.2512,48,46,3,2
2024-12-30T09:49:55.000000000Z,2024-12-30T09:49:55.000000000Z,10,1,29307,A,N,0,1.2501,0,0,0,1319,6BH5,1.25,1.2502,14,40,4,4,1.2499,1.2503,24,22,1,5,1.2498,1.2504,38,26,5,1,1.2497,1.2505,39,40,1,4,1.2496,1.2506,12,35,5,4,1.2495,1.2507,29,49,5,3,1.2494,1.2508,26,10,1,4,1.2493,1.2509,19,8,1,2,1.2492,1.251,352,208,6,3,1.2491,1.2511,42,34,3,4
2024-12-30T09:50:00.000000000Z,2024-12-30T09:50:00.000000000Z,10,1,29307,A,N,0,1.2501,0,0,0,1320,6BH5,1.25,1.2502,41,49,7,4,1.2499,1.2503,41,21,2,3,1.2498,1.2504,45,34,1,4,1.2497,1.2505,8,28,3,1,1.2496,1.2506,47,44,5,2,1.2495,1.2507,38,25,1,5,1.2494,1.2508,28,9,1,1,1.2493,1.2509,13,47,6,2,1.2492,1.251,24,19,7,4,1.2491,1.2511,26,44,1,3
2024-12-30T09:50:05.000000000Z,2024-12-30T09:50:05.000000000Z,10,1,29307,A,N,0,1.25,0,0,0,1321,6BH5,1.2499,1.2501,13,6,5,1,1.2498,1.2502,8,44,2,7,1.2497,1.2503,288,248,6,6,1.2496,1.2504,5,15,7,1,1.2495,1.2505,31,14,5,4,1.2494,1.2506,312,152,3,3,1.2493,1.2507,20,15,4,4,1.2492,1.2508,27,14,2,7,1.2491,1.2509,23,10,1,7,1.249,1.251,40,16,4,6
2024-12-30T09:50:10.000000000Z,2024-12-30T09:50:10.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1322,6BH5,1.2498,1.25,44,10,2,3,1.2497,1.2501,31,37,5,1,1.2496,1.2502,31,43,5,3,1.2495,1.2503,46,12,6,6,1.2494,1.2504,19,42,4,3,1.2493,1.2505,22,40,7,4,1.2492,1.2506,34,23,4,1,1.2491,1.2507,16,16,4,3,1.249,1.2508,34,48,7,4,1.2489,1.2509,33,45,6,5
2024-12-30T09:50:15.000000000Z,2024-12-30T09:50:15.000000000Z,10,1,29307,A,N,0,1.25,0,0,0,1323,6BH5,1.2499,1.2501,5,25,7,3,1.2498,1.2502,44,12,6,7,1.2497,1.2503,10,33,2,1,1.2496,1.2504,31,46,7,3,1.2495,1.2505,38,11,3,5,1.2494,1.2506,25,25,3,5,1.2493,1.2507,35,8,3,7,1.2492,1.2508,42,22,1,3,1.2491,1.2509,36,15,7,2,1.249,1.251,42,24,2,3
2024-12-30T09:50:20.000000000Z,2024-12-30T09:50:20.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1324,6BH5,1.2498,1.25,21,28,6,5,1.2497,1.2501,27,39,2,7,1.2496,1.2502,29,40,7,5,1.2495,1.2503,47,27,1,3,1.2494,1.2504,29,26,7,1,1.2493,1.2505,16,43,4,4,1.2492,1.2506,12,12,5,1,1.2491,1.2507,22,48,5,4,1.249,1.2508,38,38,5,4,1.2489,1.2509,30,16,3,5
2024-12-30T09:50:25.000000000Z,2024-12-30T09:50:25.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1325,6BH5,1.2498,1.25,15,13,2,6,1.2497,1.2501,12,25,2,6,1.2496,1.2502,10,25,4,5,1.2495,1.2503,40,22,5,3,1.2494,1.2504,16,24,3,7,1.2493,1.2505,23,16,4,1,1.2492,1.2506,20,8,6,7,1.2491,1.2507,10,11,2,4,1.249,1.2508,13,41,1,6,1.2489,1.2509,35,6,6,3
2024-12-30T09:50:30.000000000Z,2024-12-30T09:50:30.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1326,6BH5,1.2498,1.25,17,25,7,4,1.2497,1.2501,5,39,2,5,1.2496,1.2502,7,7,3,2,1.2495,1.2503,48,38,6,7,1.2494,1.2504,23,47,6,6,1.2493,1.2505,24,18,1,4,1.2492,1.2506,16,48,4,7,1.2491,1.2507,31,28,3,6,1.249,1.2508,37,41,1,2,1.2489,1.2509,288,128,2,2
2024-12-30T09:50:35.000000000Z,2024-12-30T09:50:35.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1327,6BH5,1.2498,1.25,27,39,1,1,1.2497,1.2501,8,25,4,7,1.2496,1.2502,19,8,4,4,1.2495,1.2503,9,23,6,6,1.2494,1.2504,13,7,2,7,1.2493,1.2505,14,36,5,5,1.2492,1.2506,48,112,3,5,1.2491,1.2507,25,16,4,4,1.249,1.2508,22,31,7,3,1.2489,1.2509,26,21,4,5
2024-12-30T09:50:40.000000000Z,2024-12-30T09:50:40.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1328,6BH5,1.2498,1.25,9,26,1,5,1.2497,1.2501,48,48,4,1,1.2496,1.2502,46,44,7,3,1.2495,1.2503,17,17,3,6,1.2494,1.2504,44,37,1,1,1.2493,1.2505,48,28,2,5,1.2492,1.2506,18,33,7,1,1.2491,1.2507,32,14,7,7,1.249,1.2508,20,14,5,2,1.2489,1.2509,32,28,2,4
2024-12-30T09:50:45.000000000Z,2024-12-30T09:50:45.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1329,6BH5,1.2498,1.25,33,6,6,7,1.2497,1.2501,34,13,3,6,1.2496,1.2502,5,17,6,3,1.2495,1.2503,14,35,1,7,1.2494,1.2504,256,280,5,7,1.2493,1.2505,49,48,5,1,1.2492,1.2506,20,16,6,2,1.2491,1.2507,29,23,7,2,1.249,1.2508,28,43,5,1,1.2489,1.2509,30,28,5,6
2024-12-30T09:50:50.000000000Z,2024-12-30T09:50:50.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,1330,6BH5,1.2497,1.2499,20,40,5,5,1.2496,1.25,21,45,5,6,1.2495,1.2501,37,49,7,2,1.2494,1.2502,46,43,6,1,1.2493,1.2503,11,19,5,5,1.2492,1.2504,49,13,6,4,1.2491,1.2505,11,42,2,7,1.249,1.2506,49,21,3,3,1.2489,1.2507,16,17,6,4,1.2488,1.2508,30,44,5,4
2024-12-30T09:50:55.000000000Z,2024-12-30T09:50:55.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1331,6BH5,1.2498,1.25,42,20,2,2,1.2497,1.2501,19,15,4,1,1.2496,1.2502,13,45,7,4,1.2495,1.2503,32,37,1,6,1.2494,1.2504,15,31,5,2,1.2493,1.2505,376,240,2,6,1.2492,1.2506,17,5,3,7,1.2491,1.2507,16,9,6,2,1.249,1.2508,43,25,5,2,1.2489,1.2509,11,22,3,3
2024-12-30T09:51:00.000000000Z,2024-12-30T09:51:00.000000000Z,10,1,29307,A,N,0,1.25,0,0,0,1332,6BH5,1.2499,1.2501,45,14,1,1,1.2498,1.2502,20,28,5,3,1.2497,1.2503,38,43,4,7,1.2496,1.2504,39,14,6,6,1.2495,1.2505,28,45,7,6,1.2494,1.2506,46,8,1,6,1.2493,1.2507,15,49,6,3,1.2492,1.2508,27,13,3,2,1.2491,1.2509,28,31,3,5,1.249,1.251,15,11,1,2
2024-12-30T09:51:05.000000000Z,2024-12-30T09:51:05.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1333,6BH5,1.2498,1.25,16,8,5,2,1.2497,1.2501,22,27,2,4,1.2496,1.2502,46,49,3,2,1.2495,1.2503,360,104,7,5,1.2494,1.2504,14,31,3,6,1.2493,1.2505,15,30,5,6,1.2492,1.2506,5,10,5,3,1.2491,1.2507,37,18,3,6,1.249,1.2508,46,25,2,5,1.2489,1.2509,24,30,7,3
2024-12-30T09:51:10.000000000Z,2024-12-30T09:51:10.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1334,6BH5,1.2498,1.25,30,45,5,2,1.2497,1.2501,184,328,4,5,1.2496,1.2502,43,47,4,4,1.2495,1.2503,35,19,1,7,1.2494,1.2504,10,34,1,2,1.2493,1.2505,48,6,7,7,1.2492,1.2506,49,16,3,7,1.2491,1.2507,45,10,7,1,1.249,1.2508,20,44,3,7,1.2489,1.2509,20,43,5,2
2024-12-30T09:51:15.000000000Z,2024-12-30T09:51:15.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1335,6BH5,1.2498,1.25,34,37,3,4,1.2497,1.2501,17,12,2,5,1.2496,1.2502,15,42,3,7,1.2495,1.2503,44,37,5,1,1.2494,1.2504,11,19,7,1,1.2493,1.2505,43,32,4,6,1.2492,1.2506,28,8,7,2,1.2491,1.2507,19,41,2,7,1.249,1.2508,32,9,7,1,1.2489,1.2509,23,12,7,6
2024-12-30T09:51:20.000000000Z,2024-12-30T09:51:20.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,1336,6BH5,1.2497,1.2499,41,10,2,4,1.2496,1.25,14,49,3,4,1.2495,1.2501,13,10,4,6,1.2494,1.2502,12,45,5,6,1.2493,1.2503,24,44,2,1,1.2492,1.2504,8,14,1,3,1.2491,1.2505,27,40,1,1,1.249,1.2506,96,240,6,3,1.2489,1.2507,7,34,2,1,1.2488,1.2508,34,20,1,2
2024-12-30T09:51:25.000000000Z,2024-12-30T09:51:25.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,1337,6BH5,1.2497,1.2499,28,18,5,5,1.2496,1.25,21,10,7,6,1.2495,1.2501,36,46,3,5,1.2494,1.2502,20,15,7,1,1.2493,1.2503,6,32,7,6,1.2492,1.2504,5,22,4,5,1.2491,1.2505,24,39,2,2,1.249,1.2506,29,23,3,1,1.2489,1.2507,48,32,1,2,1.2488,1.2508,36,28,3,4
